Harga Pangan di Tingkat Produsen Provinsi,,,,,
,,,,,
Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
14,Riau,Kedelai Biji Kering Tingkat Petani,2024,November,-
15,Jambi,Kedelai Biji Kering Tingkat Petani,2024,November,Rp12.000
16,Sumatera Selatan,Kedelai Biji Kering Tingkat Petani,2024,November,-
17,Bengkulu,Kedelai Biji Kering Tingkat Petani,2024,November,-
18,Lampung,Kedelai Biji Kering Tingkat Petani,2024,November,-
32,Jawa Barat,Kedelai Biji Kering Tingkat Petani,2024,November,Rp8.583
33,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,2024,November,Rp8.375
34,D.I Yogyakarta,Kedelai Biji Kering Tingkat Petani,2024,November,-
35,Jawa Timur,Kedelai Biji Kering Tingkat Petani,2024,November,Rp9.468
36,Banten,Kedelai Biji Kering Tingkat Petani,2024,November,Rp7.439
51,Bali,Kedelai Biji Kering Tingkat Petani,2024,November,-
52,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,2024,November,-
53,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,2024,November,-
61,Kalimantan Barat,Kedelai Biji Kering Tingkat Petani,2024,November,-
62,Kalimantan Tengah,Kedelai Biji Kering Tingkat Petani,2024,November,-
63,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,2024,November,-
71,Sulawesi Utara,Kedelai Biji Kering Tingkat Petani,2024,November,-
72,Sulawesi Tengah,Kedelai Biji Kering Tingkat Petani,2024,November,-
73,Sulawesi Selatan,Kedelai Biji Kering Tingkat Petani,2024,November,-
74,Sulawesi Tenggara,Kedelai Biji Kering Tingkat Petani,2024,November,-
75,Gorontalo,Kedelai Biji Kering Tingkat Petani,2024,November,-
76,Sulawesi Barat,Kedelai Biji Kering Tingkat Petani,2024,November,-
11,Aceh,Bawang Merah Tingkat Petani,2024,November,-
12,Sumatera Utara,Bawang Merah Tingkat Petani,2024,November,Rp23.312
13,Sumatera Barat,Bawang Merah Tingkat Petani,2024,November,Rp22.554
14,Riau,Bawang Merah Tingkat Petani,2024,November,-
15,Jambi,Bawang Merah Tingkat Petani,2024,November,Rp18.298
16,Sumatera Selatan,Bawang Merah Tingkat Petani,2024,November,-
17,Bengkulu,Bawang Merah Tingkat Petani,2024,November,-
18,Lampung,Bawang Merah Tingkat Petani,2024,November,Rp12.000
32,Jawa Barat,Bawang Merah Tingkat Petani,2024,November,Rp22.056
33,Jawa Tengah,Bawang Merah Tingkat Petani,2024,November,Rp25.084
34,D.I Yogyakarta,Bawang Merah Tingkat Petani,2024,November,Rp16.121
35,Jawa Timur,Bawang Merah Tingkat Petani,2024,November,Rp24.830
36,Banten,Bawang Merah Tingkat Petani,2024,November,Rp23.250
51,Bali,Bawang Merah Tingkat Petani,2024,November,Rp26.321
52,Nusa Tenggara Barat,Bawang Merah Tingkat Petani,2024,November,Rp20.000
53,Nusa Tenggara Timur,Bawang Merah Tingkat Petani,2024,November,Rp19.667
61,Kalimantan Barat,Bawang Merah Tingkat Petani,2024,November,-
62,Kalimantan Tengah,Bawang Merah Tingkat Petani,2024,November,-
63,Kalimantan Selatan,Bawang Merah Tingkat Petani,2024,November,-
71,Sulawesi Utara,Bawang Merah Tingkat Petani,2024,November,-
72,Sulawesi Tengah,Bawang Merah Tingkat Petani,2024,November,-
73,Sulawesi Selatan,Bawang Merah Tingkat Petani,2024,November,Rp20.157
74,Sulawesi Tenggara,Bawang Merah Tingkat Petani,2024,November,-
75,Gorontalo,Bawang Merah Tingkat Petani,2024,November,-
76,Sulawesi Barat,Bawang Merah Tingkat Petani,2024,November,-
11,Aceh,Cabai Merah Keriting Tingkat Petani,2024,November,Rp17.497
12,Sumatera Utara,Cabai Merah Keriting Tingkat Petani,2024,November,Rp15.926
13,Sumatera Barat,Cabai Merah Keriting Tingkat Petani,2024,November,Rp22.995
14,Riau,Cabai Merah Keriting Tingkat Petani,2024,November,Rp23.821
15,Jambi,Cabai Merah Keriting Tingkat Petani,2024,November,Rp17.333
16,Sumatera Selatan,Cabai Merah Keriting Tingkat Petani,2024,November,Rp12.583
17,Bengkulu,Cabai Merah Keriting Tingkat Petani,2024,November,Rp17.804
18,Lampung,Cabai Merah Keriting Tingkat Petani,2024,November,Rp18.208
32,Jawa Barat,Cabai Merah Keriting Tingkat Petani,2024,November,Rp12.658
33,Jawa Tengah,Cabai Merah Keriting Tingkat Petani,2024,November,Rp12.476
34,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,2024,November,Rp6.883
35,Jawa Timur,Cabai Merah Keriting Tingkat Petani,2024,November,Rp10.892
36,Banten,Cabai Merah Keriting Tingkat Petani,2024,November,Rp15.563
51,Bali,Cabai Merah Keriting Tingkat Petani,2024,November,Rp28.000
52,Nusa Tenggara Barat,Cabai Merah Keriting Tingkat Petani,2024,November,Rp23.000
53,Nusa Tenggara Timur,Cabai Merah Keriting Tingkat Petani,2024,November,Rp35.000
61,Kalimantan Barat,Cabai Merah Keriting Tingkat Petani,2024,November,-
62,Kalimantan Tengah,Cabai Merah Keriting Tingkat Petani,2024,November,-
63,Kalimantan Selatan,Cabai Merah Keriting Tingkat Petani,2024,November,Rp25.822
71,Sulawesi Utara,Cabai Merah Keriting Tingkat Petani,2024,November,Rp21.132
72,Sulawesi Tengah,Cabai Merah Keriting Tingkat Petani,2024,November,-
73,Sulawesi Selatan,Cabai Merah Keriting Tingkat Petani,2024,November,-
74,Sulawesi Tenggara,Cabai Merah Keriting Tingkat Petani,2024,November,-
75,Gorontalo,Cabai Merah Keriting Tingkat Petani,2024,November,-
76,Sulawesi Barat,Cabai Merah Keriting Tingkat Petani,2024,November,Rp11.643
11,Aceh,Cabai Rawit Merah Tingkat Petani,2024,November,-
12,Sumatera Utara,Cabai Rawit Merah Tingkat Petani,2024,November,Rp21.036
13,Sumatera Barat,Cabai Rawit Merah Tingkat Petani,2024,November,-
14,Riau,Cabai Rawit Merah Tingkat Petani,2024,November,-
15,Jambi,Cabai Rawit Merah Tingkat Petani,2024,November,-
16,Sumatera Selatan,Cabai Rawit Merah Tingkat Petani,2024,November,-
17,Bengkulu,Cabai Rawit Merah Tingkat Petani,2024,November,-
18,Lampung,Cabai Rawit Merah Tingkat Petani,2024,November,Rp20.720
32,Jawa Barat,Cabai Rawit Merah Tingkat Petani,2024,November,Rp23.424
33,Jawa Tengah,Cabai Rawit Merah Tingkat Petani,2024,November,Rp24.670
34,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,2024,November,Rp21.067
35,Jawa Timur,Cabai Rawit Merah Tingkat Petani,2024,November,Rp20.914
36,Banten,Cabai Rawit Merah Tingkat Petani,2024,November,Rp26.902
51,Bali,Cabai Rawit Merah Tingkat Petani,2024,November,Rp23.267
52,Nusa Tenggara Barat,Cabai Rawit Merah Tingkat Petani,2024,November,Rp20.910
53,Nusa Tenggara Timur,Cabai Rawit Merah Tingkat Petani,2024,November,Rp35.000
61,Kalimantan Barat,Cabai Rawit Merah Tingkat Petani,2024,November,-
62,Kalimantan Tengah,Cabai Rawit Merah Tingkat Petani,2024,November,-
63,Kalimantan Selatan,Cabai Rawit Merah Tingkat Petani,2024,November,Rp31.961
71,Sulawesi Utara,Cabai Rawit Merah Tingkat Petani,2024,November,Rp49.165
72,Sulawesi Tengah,Cabai Rawit Merah Tingkat Petani,2024,November,Rp39.527
73,Sulawesi Selatan,Cabai Rawit Merah Tingkat Petani,2024,November,Rp21.495
74,Sulawesi Tenggara,Cabai Rawit Merah Tingkat Petani,2024,November,-
75,Gorontalo,Cabai Rawit Merah Tingkat Petani,2024,November,Rp31.259
76,Sulawesi Barat,Cabai Rawit Merah Tingkat Petani,2024,November,Rp22.286
11,Aceh,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp54.253
12,Sumatera Utara,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp51.356
13,Sumatera Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp55.782
14,Riau,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
15,Jambi,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp59.141
16,Sumatera Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp50.438
17,Bengkulu,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
18,Lampung,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp48.865
32,Jawa Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp51.695
33,Jawa Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp48.812
34,D.I Yogyakarta,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp48.185
35,Jawa Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp50.968
36,Banten,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp49.561
51,Bali,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp41.000
52,Nusa Tenggara Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp49.730
53,Nusa Tenggara Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp45.341
61,Kalimantan Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
62,Kalimantan Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
63,Kalimantan Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp61.247
71,Sulawesi Utara,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
72,Sulawesi Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
73,Sulawesi Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,November,Rp56.867
74,Sulawesi Tenggara,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
75,Gorontalo,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
76,Sulawesi Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,November,-
11,Aceh,Ayam Ras Pedaging,2024,November,-
12,Sumatera Utara,Ayam Ras Pedaging,2024,November,Rp21.426
13,Sumatera Barat,Ayam Ras Pedaging,2024,November,Rp25.626
14,Riau,Ayam Ras Pedaging,2024,November,Rp22.712
15,Jambi,Ayam Ras Pedaging,2024,November,Rp30.000
16,Sumatera Selatan,Ayam Ras Pedaging,2024,November,Rp20.272
17,Bengkulu,Ayam Ras Pedaging,2024,November,-
18,Lampung,Ayam Ras Pedaging,2024,November,Rp24.175
32,Jawa Barat,Ayam Ras Pedaging,2024,November,Rp21.438
33,Jawa Tengah,Ayam Ras Pedaging,2024,November,Rp20.017
34,D.I Yogyakarta,Ayam Ras Pedaging,2024,November,Rp23.500
35,Jawa Timur,Ayam Ras Pedaging,2024,November,Rp22.019
36,Banten,Ayam Ras Pedaging,2024,November,Rp21.216
51,Bali,Ayam Ras Pedaging,2024,November,Rp23.620
52,Nusa Tenggara Barat,Ayam Ras Pedaging,2024,November,Rp25.000
53,Nusa Tenggara Timur,Ayam Ras Pedaging,2024,November,-
61,Kalimantan Barat,Ayam Ras Pedaging,2024,November,-
62,Kalimantan Tengah,Ayam Ras Pedaging,2024,November,-
63,Kalimantan Selatan,Ayam Ras Pedaging,2024,November,Rp24.398
71,Sulawesi Utara,Ayam Ras Pedaging,2024,November,-
72,Sulawesi Tengah,Ayam Ras Pedaging,2024,November,-
73,Sulawesi Selatan,Ayam Ras Pedaging,2024,November,Rp22.189
74,Sulawesi Tenggara,Ayam Ras Pedaging,2024,November,-
75,Gorontalo,Ayam Ras Pedaging,2024,November,-
76,Sulawesi Barat,Ayam Ras Pedaging,2024,November,-
11,Aceh,Telur Ayam Ras,2024,November,-
12,Sumatera Utara,Telur Ayam Ras,2024,November,Rp23.366
13,Sumatera Barat,Telur Ayam Ras,2024,November,Rp24.524
14,Riau,Telur Ayam Ras,2024,November,Rp22.271
15,Jambi,Telur Ayam Ras,2024,November,Rp23.091
16,Sumatera Selatan,Telur Ayam Ras,2024,November,Rp22.500
17,Bengkulu,Telur Ayam Ras,2024,November,-
18,Lampung,Telur Ayam Ras,2024,November,Rp24.809
32,Jawa Barat,Telur Ayam Ras,2024,November,Rp23.917
33,Jawa Tengah,Telur Ayam Ras,2024,November,Rp23.179
34,D.I Yogyakarta,Telur Ayam Ras,2024,November,Rp23.202
35,Jawa Timur,Telur Ayam Ras,2024,November,Rp22.989
36,Banten,Telur Ayam Ras,2024,November,Rp22.039
51,Bali,Telur Ayam Ras,2024,November,Rp22.507
52,Nusa Tenggara Barat,Telur Ayam Ras,2024,November,-
53,Nusa Tenggara Timur,Telur Ayam Ras,2024,November,-
61,Kalimantan Barat,Telur Ayam Ras,2024,November,Rp25.616
62,Kalimantan Tengah,Telur Ayam Ras,2024,November,-
63,Kalimantan Selatan,Telur Ayam Ras,2024,November,Rp25.656
71,Sulawesi Utara,Telur Ayam Ras,2024,November,Rp29.000
72,Sulawesi Tengah,Telur Ayam Ras,2024,November,-
73,Sulawesi Selatan,Telur Ayam Ras,2024,November,Rp23.288
74,Sulawesi Tenggara,Telur Ayam Ras,2024,November,-
75,Gorontalo,Telur Ayam Ras,2024,November,-
76,Sulawesi Barat,Telur Ayam Ras,2024,November,-
11,Aceh,GKP Tk. Petani,2024,Desember,Rp6.249
12,Sumatera Utara,GKP Tk. Petani,2024,Desember,Rp6.126
13,Sumatera Barat,GKP Tk. Petani,2024,Desember,Rp6.232
14,Riau,GKP Tk. Petani,2024,Desember,-
15,Jambi,GKP Tk. Petani,2024,Desember,Rp6.158
16,Sumatera Selatan,GKP Tk. Petani,2024,Desember,Rp5.880
17,Bengkulu,GKP Tk. Petani,2024,Desember,-
18,Lampung,GKP Tk. Petani,2024,Desember,Rp6.069
32,Jawa Barat,GKP Tk. Petani,2024,Desember,Rp6.241
33,Jawa Tengah,GKP Tk. Petani,2024,Desember,Rp6.375
34,D.I Yogyakarta,GKP Tk. Petani,2024,Desember,Rp6.203
35,Jawa Timur,GKP Tk. Petani,2024,Desember,Rp6.424
36,Banten,GKP Tk. Petani,2024,Desember,Rp6.121
51,Bali,GKP Tk. Petani,2024,Desember,Rp5.965
52,Nusa Tenggara Barat,GKP Tk. Petani,2024,Desember,Rp6.439
53,Nusa Tenggara Timur,GKP Tk. Petani,2024,Desember,-
61,Kalimantan Barat,GKP Tk. Petani,2024,Desember,-
62,Kalimantan Tengah,GKP Tk. Petani,2024,Desember,-
63,Kalimantan Selatan,GKP Tk. Petani,2024,Desember,Rp6.231
71,Sulawesi Utara,GKP Tk. Petani,2024,Desember,-
72,Sulawesi Tengah,GKP Tk. Petani,2024,Desember,-
73,Sulawesi Selatan,GKP Tk. Petani,2024,Desember,Rp5.984
74,Sulawesi Tenggara,GKP Tk. Petani,2024,Desember,Rp5.526
75,Gorontalo,GKP Tk. Petani,2024,Desember,-
76,Sulawesi Barat,GKP Tk. Petani,2024,Desember,-
11,Aceh,GKP Tk. Penggilingan,2024,Desember,Rp6.446
12,Sumatera Utara,GKP Tk. Penggilingan,2024,Desember,Rp6.730
13,Sumatera Barat,GKP Tk. Penggilingan,2024,Desember,Rp7.628
14,Riau,GKP Tk. Penggilingan,2024,Desember,-
15,Jambi,GKP Tk. Penggilingan,2024,Desember,Rp6.650
16,Sumatera Selatan,GKP Tk. Penggilingan,2024,Desember,-
17,Bengkulu,GKP Tk. Penggilingan,2024,Desember,-
18,Lampung,GKP Tk. Penggilingan,2024,Desember,Rp6.402
32,Jawa Barat,GKP Tk. Penggilingan,2024,Desember,Rp6.615
33,Jawa Tengah,GKP Tk. Penggilingan,2024,Desember,Rp6.783
34,D.I Yogyakarta,GKP Tk. Penggilingan,2024,Desember,Rp6.404
35,Jawa Timur,GKP Tk. Penggilingan,2024,Desember,Rp6.783
36,Banten,GKP Tk. Penggilingan,2024,Desember,Rp6.167
51,Bali,GKP Tk. Penggilingan,2024,Desember,Rp6.597
52,Nusa Tenggara Barat,GKP Tk. Penggilingan,2024,Desember,Rp7.113
53,Nusa Tenggara Timur,GKP Tk. Penggilingan,2024,Desember,Rp7.773
61,Kalimantan Barat,GKP Tk. Penggilingan,2024,Desember,Rp7.100
62,Kalimantan Tengah,GKP Tk. Penggilingan,2024,Desember,-
63,Kalimantan Selatan,GKP Tk. Penggilingan,2024,Desember,Rp6.746
71,Sulawesi Utara,GKP Tk. Penggilingan,2024,Desember,-
72,Sulawesi Tengah,GKP Tk. Penggilingan,2024,Desember,-
73,Sulawesi Selatan,GKP Tk. Penggilingan,2024,Desember,Rp6.061
74,Sulawesi Tenggara,GKP Tk. Penggilingan,2024,Desember,Rp6.084
75,Gorontalo,GKP Tk. Penggilingan,2024,Desember,-
76,Sulawesi Barat,GKP Tk. Penggilingan,2024,Desember,Rp6.105
11,Aceh,GKG Tk. Penggilingan,2024,Desember,Rp6.861
12,Sumatera Utara,GKG Tk. Penggilingan,2024,Desember,Rp7.498
13,Sumatera Barat,GKG Tk. Penggilingan,2024,Desember,Rp8.297
14,Riau,GKG Tk. Penggilingan,2024,Desember,-
15,Jambi,GKG Tk. Penggilingan,2024,Desember,Rp7.646
16,Sumatera Selatan,GKG Tk. Penggilingan,2024,Desember,-
17,Bengkulu,GKG Tk. Penggilingan,2024,Desember,-
18,Lampung,GKG Tk. Penggilingan,2024,Desember,Rp7.251
32,Jawa Barat,GKG Tk. Penggilingan,2024,Desember,Rp7.705
33,Jawa Tengah,GKG Tk. Penggilingan,2024,Desember,Rp7.547
34,D.I Yogyakarta,GKG Tk. Penggilingan,2024,Desember,Rp7.498
35,Jawa Timur,GKG Tk. Penggilingan,2024,Desember,Rp7.510
36,Banten,GKG Tk. Penggilingan,2024,Desember,Rp7.266
51,Bali,GKG Tk. Penggilingan,2024,Desember,Rp8.286
52,Nusa Tenggara Barat,GKG Tk. Penggilingan,2024,Desember,Rp7.766
53,Nusa Tenggara Timur,GKG Tk. Penggilingan,2024,Desember,Rp8.126
61,Kalimantan Barat,GKG Tk. Penggilingan,2024,Desember,Rp7.219
62,Kalimantan Tengah,GKG Tk. Penggilingan,2024,Desember,Rp6.656
63,Kalimantan Selatan,GKG Tk. Penggilingan,2024,Desember,Rp7.329
71,Sulawesi Utara,GKG Tk. Penggilingan,2024,Desember,-
72,Sulawesi Tengah,GKG Tk. Penggilingan,2024,Desember,-
73,Sulawesi Selatan,GKG Tk. Penggilingan,2024,Desember,Rp6.783
74,Sulawesi Tenggara,GKG Tk. Penggilingan,2024,Desember,Rp6.675
75,Gorontalo,GKG Tk. Penggilingan,2024,Desember,-
76,Sulawesi Barat,GKG Tk. Penggilingan,2024,Desember,Rp6.205
11,Aceh,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.131
12,Sumatera Utara,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.772
13,Sumatera Barat,Beras Medium Tingkat Penggilingan,2024,Desember,Rp13.541
14,Riau,Beras Medium Tingkat Penggilingan,2024,Desember,-
15,Jambi,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.595
16,Sumatera Selatan,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.780
17,Bengkulu,Beras Medium Tingkat Penggilingan,2024,Desember,-
18,Lampung,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.055
32,Jawa Barat,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.160
33,Jawa Tengah,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.097
34,D.I Yogyakarta,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.369
35,Jawa Timur,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.051
36,Banten,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.141
51,Bali,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.851
52,Nusa Tenggara Barat,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.082
53,Nusa Tenggara Timur,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.185
61,Kalimantan Barat,Beras Medium Tingkat Penggilingan,2024,Desember,Rp12.459
62,Kalimantan Tengah,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.217
63,Kalimantan Selatan,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.251
71,Sulawesi Utara,Beras Medium Tingkat Penggilingan,2024,Desember,-
72,Sulawesi Tengah,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.061
73,Sulawesi Selatan,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.211
74,Sulawesi Tenggara,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.484
75,Gorontalo,Beras Medium Tingkat Penggilingan,2024,Desember,Rp11.596
76,Sulawesi Barat,Beras Medium Tingkat Penggilingan,2024,Desember,-
11,Aceh,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.051
12,Sumatera Utara,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.934
13,Sumatera Barat,Beras Premium Tingkat Penggilingan,2024,Desember,Rp15.292
14,Riau,Beras Premium Tingkat Penggilingan,2024,Desember,-
15,Jambi,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.890
16,Sumatera Selatan,Beras Premium Tingkat Penggilingan,2024,Desember,Rp12.300
17,Bengkulu,Beras Premium Tingkat Penggilingan,2024,Desember,-
18,Lampung,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.168
32,Jawa Barat,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.508
33,Jawa Tengah,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.576
34,D.I Yogyakarta,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.869
35,Jawa Timur,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.513
36,Banten,Beras Premium Tingkat Penggilingan,2024,Desember,Rp12.204
51,Bali,Beras Premium Tingkat Penggilingan,2024,Desember,Rp14.144
52,Nusa Tenggara Barat,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.299
53,Nusa Tenggara Timur,Beras Premium Tingkat Penggilingan,2024,Desember,-
61,Kalimantan Barat,Beras Premium Tingkat Penggilingan,2024,Desember,-
62,Kalimantan Tengah,Beras Premium Tingkat Penggilingan,2024,Desember,-
63,Kalimantan Selatan,Beras Premium Tingkat Penggilingan,2024,Desember,Rp13.739
71,Sulawesi Utara,Beras Premium Tingkat Penggilingan,2024,Desember,-
72,Sulawesi Tengah,Beras Premium Tingkat Penggilingan,2024,Desember,-
73,Sulawesi Selatan,Beras Premium Tingkat Penggilingan,2024,Desember,Rp12.961
74,Sulawesi Tenggara,Beras Premium Tingkat Penggilingan,2024,Desember,Rp12.403
75,Gorontalo,Beras Premium Tingkat Penggilingan,2024,Desember,-
76,Sulawesi Barat,Beras Premium Tingkat Penggilingan,2024,Desember,-
11,Aceh,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
12,Sumatera Utara,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.150
13,Sumatera Barat,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.499
14,Riau,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
15,Jambi,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.750
16,Sumatera Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.834
17,Bengkulu,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.988
18,Lampung,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp5.085
32,Jawa Barat,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.960
33,Jawa Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.841
34,D.I Yogyakarta,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.863
35,Jawa Timur,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.805
36,Banten,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.464
51,Bali,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp5.000
52,Nusa Tenggara Barat,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.263
53,Nusa Tenggara Timur,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp5.819
61,Kalimantan Barat,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
62,Kalimantan Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
63,Kalimantan Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
71,Sulawesi Utara,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.598
72,Sulawesi Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.103
73,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp3.858
74,Sulawesi Tenggara,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.538
75,Gorontalo,Jagung Pipilan Kering Tingkat Petani,2024,Desember,Rp4.091
76,Sulawesi Barat,Jagung Pipilan Kering Tingkat Petani,2024,Desember,-
11,Aceh,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
12,Sumatera Utara,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
13,Sumatera Barat,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
14,Riau,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
15,Jambi,Kedelai Biji Kering Tingkat Petani,2024,Desember,Rp12.000
16,Sumatera Selatan,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
17,Bengkulu,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
18,Lampung,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
32,Jawa Barat,Kedelai Biji Kering Tingkat Petani,2024,Desember,Rp8.900
33,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,2024,Desember,Rp8.211
34,D.I Yogyakarta,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
35,Jawa Timur,Kedelai Biji Kering Tingkat Petani,2024,Desember,Rp9.663
36,Banten,Kedelai Biji Kering Tingkat Petani,2024,Desember,Rp7.336
51,Bali,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
52,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
53,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
61,Kalimantan Barat,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
62,Kalimantan Tengah,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
63,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
71,Sulawesi Utara,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
72,Sulawesi Tengah,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
73,Sulawesi Selatan,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
74,Sulawesi Tenggara,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
75,Gorontalo,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
76,Sulawesi Barat,Kedelai Biji Kering Tingkat Petani,2024,Desember,-
11,Aceh,Bawang Merah Tingkat Petani,2024,Desember,-
12,Sumatera Utara,Bawang Merah Tingkat Petani,2024,Desember,Rp25.279
13,Sumatera Barat,Bawang Merah Tingkat Petani,2024,Desember,Rp22.662
